path,row,year_month,scene_id,product,filename,status,local_dir,cloud_cover,download_time
117,39,202507,LC08_L2SP_117039_20250722_20250730_02_T1_SR,L2,LC08_L2SP_117039_20250722_20250730_02_T1_MTL.json,downloaded,e:\landsatdownload\Landsat_zj\202507\LC08_L2SP_117039_20250722_20250730_02_T1_SR,,2026-04-13T03:56:48.750273
117,39,202507,LC08_L2SP_117039_20250722_20250730_02_T1_SR,L2,LC08_L2SP_117039_20250722_20250730_02_T1_MTL.txt,downloaded,e:\landsatdownload\Landsat_zj\202507\LC08_L2SP_117039_20250722_20250730_02_T1_SR,,2026-04-13T04:09:46.466172
117,39,202507,LC08_L2SP_117039_20250722_20250730_02_T1_SR,L2,LC08_L2SP_117039_20250722_20250730_02_T1_MTL.xml,downloaded,e:\landsatdownload\Landsat_zj\202507\LC08_L2SP_117039_20250722_20250730_02_T1_SR,,2026-04-13T04:09:46.971614
117,39,202507,LC08_L2SP_117039_20250722_20250730_02_T1_SR,L2,LC08_L2SP_117039_20250722_20250730_02_T1_QA_PIXEL.TIF,downloaded,e:\landsatdownload\Landsat_zj\202507\LC08_L2SP_117039_20250722_20250730_02_T1_SR,,2026-04-13T04:09:41.897075
117,39,202507,LC08_L2SP_117039_20250722_20250730_02_T1_SR,L2,LC08_L2SP_117039_20250722_20250730_02_T1_QA_RADSAT.TIF,downloaded,e:\landsatdownload\Landsat_zj\202507\LC08_L2SP_117039_20250722_20250730_02_T1_SR,,2026-04-13T04:09:43.424777
117,39,202507,LC08_L2SP_117039_20250722_20250730_02_T1_SR,L2,LC08_L2SP_117039_20250722_20250730_02_T1_SR_B1.TIF,downloaded,e:\landsatdownload\Landsat_zj\202507\LC08_L2SP_117039_20250722_20250730_02_T1_SR,,2026-04-13T03:58:20.521538
117,39,202507,LC08_L2SP_117039_20250722_20250730_02_T1_SR,L2,LC08_L2SP_117039_20250722_20250730_02_T1_SR_B2.TIF,downloaded,e:\landsatdownload\Landsat_zj\202507\LC08_L2SP_117039_20250722_20250730_02_T1_SR,,2026-04-13T04:00:08.380631
117,39,202507,LC08_L2SP_117039_20250722_20250730_02_T1_SR,L2,LC08_L2SP_117039_20250722_20250730_02_T1_SR_B3.TIF,downloaded,e:\landsatdownload\Landsat_zj\202507\LC08_L2SP_117039_20250722_20250730_02_T1_SR,,2026-04-13T04:01:36.400536
117,39,202507,LC08_L2SP_117039_20250722_20250730_02_T1_SR,L2,LC08_L2SP_117039_20250722_20250730_02_T1_SR_B4.TIF,downloaded,e:\landsatdownload\Landsat_zj\202507\LC08_L2SP_117039_20250722_20250730_02_T1_SR,,2026-04-13T04:03:17.175814
117,39,202507,LC08_L2SP_117039_20250722_20250730_02_T1_SR,L2,LC08_L2SP_117039_20250722_20250730_02_T1_SR_B5.TIF,downloaded,e:\landsatdownload\Landsat_zj\202507\LC08_L2SP_117039_20250722_20250730_02_T1_SR,,2026-04-13T04:05:22.650648
117,39,202507,LC08_L2SP_117039_20250722_20250730_02_T1_SR,L2,LC08_L2SP_117039_20250722_20250730_02_T1_SR_B6.TIF,downloaded,e:\landsatdownload\Landsat_zj\202507\LC08_L2SP_117039_20250722_20250730_02_T1_SR,,2026-04-13T04:07:41.112679
117,39,202507,LC08_L2SP_117039_20250722_20250730_02_T1_SR,L2,LC08_L2SP_117039_20250722_20250730_02_T1_SR_B7.TIF,downloaded,e:\landsatdownload\Landsat_zj\202507\LC08_L2SP_117039_20250722_20250730_02_T1_SR,,2026-04-13T04:09:20.250884
117,39,202507,LC08_L2SP_117039_20250722_20250730_02_T1_SR,L2,LC08_L2SP_117039_20250722_20250730_02_T1_SR_QA_AEROSOL.TIF,downloaded,e:\landsatdownload\Landsat_zj\202507\LC08_L2SP_117039_20250722_20250730_02_T1_SR,,2026-04-13T04:09:29.691066
117,39,202508,LC08_L1TP_117039_20250823_20250828_02_T1,L1,LC08_L1TP_117039_20250823_20250828_02_T1_B10.TIF,downloaded,e:\landsatdownload\Landsat_zj\202508\LC08_L1TP_117039_20250823_20250828_02_T1,,2026-04-13T05:12:39.005624
117,39,202508,LC08_L1TP_117039_20250823_20250828_02_T1,L1,LC08_L1TP_117039_20250823_20250828_02_T1_B11.TIF,downloaded,e:\landsatdownload\Landsat_zj\202508\LC08_L1TP_117039_20250823_20250828_02_T1,,2026-04-13T05:13:51.499733
117,39,202508,LC08_L1TP_117039_20250823_20250828_02_T1,L1,LC08_L1TP_117039_20250823_20250828_02_T1_B8.TIF,downloaded,e:\landsatdownload\Landsat_zj\202508\LC08_L1TP_117039_20250823_20250828_02_T1,,2026-04-13T05:10:54.919609
117,39,202508,LC08_L1TP_117039_20250823_20250828_02_T1,L1,LC08_L1TP_117039_20250823_20250828_02_T1_MTL.json,downloaded,e:\landsatdownload\Landsat_zj\202508\LC08_L1TP_117039_20250823_20250828_02_T1,,2026-04-13T05:06:51.007216
117,39,202508,LC08_L1TP_117039_20250823_20250828_02_T1,L1,LC08_L1TP_117039_20250823_20250828_02_T1_MTL.txt,downloaded,e:\landsatdownload\Landsat_zj\202508\LC08_L1TP_117039_20250823_20250828_02_T1,,2026-04-13T05:13:51.974505
117,39,202508,LC08_L1TP_117039_20250823_20250828_02_T1,L1,LC08_L1TP_117039_20250823_20250828_02_T1_MTL.xml,downloaded,e:\landsatdownload\Landsat_zj\202508\LC08_L1TP_117039_20250823_20250828_02_T1,,2026-04-13T05:13:52.414063
117,39,202508,LC08_L2SP_117039_20250823_20250828_02_T1_SR,L2,LC08_L2SP_117039_20250823_20250828_02_T1_ANG.txt,downloaded,e:\landsatdownload\Landsat_zj\202508\LC08_L2SP_117039_20250823_20250828_02_T1_SR,,2026-04-13T05:06:49.554745
